L-12-3,TYPE2-JP-00098,1,180,13,255,30,100,73316,3,1190,11,8,0,25,249,8435961
L-12-3,TYPE2-JP-00098,1,180,5,255,31,100,73572,3,1190,11,8,0,31,255,8435967
L-12-3,TYPE2-JP-00098,1,180,62,255,24,101,71781,3,1190,11,8,1,20,212,8435924
L-12-3,TYPE2-JP-00098,1,180,54,255,25,101,72037,3,1190,11,8,1,29,221,8435933
L-12-3,TYPE2-JP-00098,1,180,46,255,26,101,72293,3,1190,11,8,1,15,207,8435919
L-12-3,TYPE2-JP-00098,1,180,38,255,27,101,72549,3,1190,11,8,1,31,223,8435935
L-12-3,TYPE2-JP-00098,1,180,30,255,28,101,72805,3,1190,11,8,0,20,244,8435956
L-12-3,TYPE2-JP-00098,1,180,22,255,29,101,73061,3,1190,11,8,0,29,253,8435965
L-12-3,TYPE2-JP-00098,1,180,14,255,30,101,73317,3,1190,11,8,0,15,239,8435951
L-12-3,TYPE2-JP-00098,1,180,6,255,31,101,73573,3,1190,11,8,0,18,242,8435954
L-12-3,TYPE2-JP-00098,1,180,63,255,24,102,71782,3,1190,11,8,1,9,201,8435913
L-12-3,TYPE2-JP-00098,1,180,55,255,25,102,72038,3,1190,11,8,1,27,219,8435931
L-12-3,TYPE2-JP-00098,1,180,47,255,26,102,72294,3,1190,11,8,1,23,215,8435927
L-12-3,TYPE2-JP-00098,1,180,39,255,27,102,72550,3,1190,11,8,1,19,211,8435923
L-12-3,TYPE2-JP-00098,1,180,31,255,28,102,72806,3,1190,11,8,0,9,233,8435945
L-12-3,TYPE2-JP-00098,1,180,23,255,29,102,73062,3,1190,11,8,0,27,251,8435963
L-12-3,TYPE2-JP-00098,1,180,15,255,30,102,73318,3,1190,11,8,0,23,247,8435959
L-12-3,TYPE2-JP-00098,1,180,7,255,31,102,73574,3,1190,11,8,0,28,252,8435964
L-12-4,TYPE2-JP-00103,1,180,56,255,32,95,73823,3,1190,11,11,1,6,198,8436678
L-12-4,TYPE2-JP-00103,1,180,48,255,33,95,74079,3,1190,11,11,1,1,193,8436673
L-12-4,TYPE2-JP-00103,1,180,40,255,34,95,74335,3,1190,11,11,1,4,196,8436676
L-12-4,TYPE2-JP-00103,1,180,32,255,35,95,74591,3,1190,11,11,1,11,203,8436683
L-12-4,TYPE2-JP-00103,1,180,24,255,36,95,74847,3,1190,11,11,0,6,230,8436710
L-12-4,TYPE2-JP-00103,1,180,16,255,37,95,75103,3,1190,11,11,0,1,225,8436705
L-12-4,TYPE2-JP-00103,1,180,8,255,38,95,75359,3,1190,11,11,0,4,228,8436708
L-12-4,TYPE2-JP-00103,1,180,0,255,39,95,75615,3,1190,11,11,0,12,236,8436716
L-12-4,TYPE2-JP-00103,1,180,57,255,32,96,73824,3,1190,11,11,1,16,208,8436688
L-12-4,TYPE2-JP-00103,1,180,49,255,33,96,74080,3,1190,11,11,1,2,194,8436674
L-12-4,TYPE2-JP-00103,1,180,41,255,34,96,74336,3,1190,11,11,1,0,192,8436672
L-12-4,TYPE2-JP-00103,1,180,33,255,35,96,74592,3,1190,11,11,1,10,202,8436682
L-12-4,TYPE2-JP-00103,1,180,25,255,36,96,74848,3,1190,11,11,0,16,240,8436720
